"PIXEL","GAL_LON","GAL_LAT","WEIGHT","TEMP","TEMP_SIG","RESID_TE"
"4290","3.424152E+02","8.418363E+00","4.485688E-01","2.728898E+00","2.345408E-04","2.970695E-04"
"4291","3.435505E+02","6.228251E+00","5.011335E-01","2.728521E+00","2.218995E-04","5.531311E-05"
"4292","3.426219E+02","2.603199E+00","8.583990E-01","2.727921E+00","1.695463E-04","-4.258156E-04"
"4293","3.438244E+02","-6.351977E-02","8.105357E-01","2.728151E+00","1.744805E-04","-3.480911E-05"
"4294","3.448687E+02","3.920379E+00","8.673796E-01","2.727451E+00","1.686663E-04","-8.661747E-04"
"4295","3.463774E+02","1.256411E+00","7.340823E-01","2.728104E+00","1.833414E-04","-4.005432E-05"
"4296","3.445864E+02","9.830360E+00","3.906851E-01","2.728502E+00","2.513157E-04","-7.510185E-05"
"4297","3.458795E+02","7.386780E+00","4.982564E-01","2.728866E+00","2.225392E-04","4.405975E-04"
"4298","3.465235E+02","1.091359E+01","3.809105E-01","2.728436E+00","2.545198E-04","-1.125336E-04"
"4299","3.479076E+02","8.919603E+00","4.819885E-01","2.728157E+00","2.262636E-04","-2.555847E-04"
"4300","3.469393E+02","5.507102E+00","6.749821E-01","2.728059E+00","1.911996E-04","-2.460480E-04"
"4301","3.484220E+02","2.873486E+00","7.198830E-01","2.727197E+00","1.851408E-04","-9.377003E-04"
"4302","3.489190E+02","6.902737E+00","7.043947E-01","2.728379E+00","1.871651E-04","9.155273E-05"
"4303","3.506541E+02","3.959893E+00","8.325698E-01","2.728059E+00","1.721562E-04","-3.504753E-05"
"4304","3.448124E+02","-2.007732E+00","3.960569E-01","2.727582E+00","2.496055E-04","-4.804134E-04"
"4305","3.464042E+02","-4.736364E+00","2.998040E-01","2.728270E+00","2.868893E-04","3.874302E-04"
"4306","3.473247E+02","-3.149465E-01","2.558513E-01","2.726851E+00","3.105555E-04","-1.187801E-03"
"4307","3.487034E+02","-3.406700E+00","3.634911E-01","2.727247E+00","2.605470E-04","-6.039143E-04"
"4308","3.474102E+02","-6.533255E+00","5.525092E-01","2.728202E+00","2.113310E-04","4.374981E-04"
"4309","3.483400E+02","-8.352394E+00","5.033579E-01","2.727970E+00","2.214086E-04","3.206730E-04"
"4310","3.496495E+02","-5.002165E+00","7.236032E-01","2.727194E+00","1.846642E-04","-5.512238E-04"
"4311","3.508263E+02","-7.082039E+00","6.513686E-01","2.728024E+00","1.946344E-04","4.155636E-04"
"4312","3.495093E+02","9.437197E-01","2.676031E-01","2.727050E+00","3.036599E-04","-9.589195E-04"
"4313","3.508204E+02","-2.147254E+00","1.590026E-01","2.726928E+00","3.939407E-04","-8.947849E-04"
"4314","3.515703E+02","2.348202E+00","2.541290E-01","2.727349E+00","3.116061E-04","-6.403923E-04"
"4315","3.530708E+02","-7.140337E-01","3.564276E-01","2.727419E+00","2.631161E-04","-3.786087E-04"
"4316","3.519267E+02","-3.846413E+00","5.474195E-01","2.727312E+00","2.123112E-04","-3.938675E-04"
"4317","3.534115E+02","-5.711864E+00","5.658957E-01","2.727563E+00","2.088165E-04","-4.768372E-06"
"4318","3.543318E+02","-2.511492E+00","6.908540E-01","2.727591E+00","1.889905E-04","-7.939339E-05"
"4319","3.554555E+02","-4.410698E+00","4.103193E-01","2.727556E+00","2.452291E-04","1.263618E-05"
"4320","3.486836E+02","1.231010E+01","3.623217E-01","2.727866E+00","2.609672E-04","-6.580353E-04"
"4321","3.499651E+02","1.042553E+01","3.111220E-01","2.728406E+00","2.816227E-04","9.536743E-06"
"4322","3.508808E+02","1.372787E+01","3.142164E-01","2.728182E+00","2.802325E-04","-3.175735E-04"
"4323","3.520084E+02","1.138871E+01","2.534873E-01","2.728268E+00","3.120002E-04","-9.131432E-05"
"4324","3.511112E+02","8.161336E+00","9.725786E-01","2.728125E+00","1.592835E-04","-1.318455E-04"
"4325","3.528674E+02","5.254948E+00","6.848148E-01","2.727861E+00","1.898219E-04","-2.028942E-04"
"4326","3.533820E+02","9.615673E+00","7.670153E-01","2.727651E+00","1.793622E-04","-5.795956E-04"
"4327","3.548654E+02","6.641376E+00","7.877893E-01","2.727987E+00","1.769815E-04","-5.865097E-05"
"4328","3.531268E+02","1.526203E+01","4.247519E-01","2.728337E+00","2.410268E-04","-1.411438E-04"
"4329","3.541436E+02","1.273789E+01","4.569802E-01","2.728558E+00","2.323723E-04","2.238750E-04"
"4330","3.553627E+02","1.655663E+01","3.193852E-01","2.727894E+00","2.779557E-04","-5.538464E-04"
"4331","3.565985E+02","1.377102E+01","5.267780E-01","2.727628E+00","2.164309E-04","-6.563663E-04"
"4332","3.554992E+02","1.077653E+01","7.589738E-01","2.728025E+00","1.803099E-04","-1.735687E-04"
"4333","3.572503E+02","8.092491E+00","8.576747E-01","2.728065E+00","1.696179E-04","4.959106E-05"
"4334","3.578123E+02","1.215631E+01","7.692853E-01","2.728337E+00","1.790974E-04","1.678467E-04"
"4335","3.595699E+02","9.429368E+00","6.836572E-01","2.728023E+00","1.899826E-04","3.933907E-05"
"4336","3.540154E+02","3.713991E+00","2.736502E-01","2.727681E+00","3.002860E-04","-2.717972E-04"
"4337","3.555455E+02","9.149001E-01","2.784695E-01","2.726638E+00","2.976762E-04","-1.133204E-03"
"4338","3.561833E+02","4.878198E+00","2.519561E-01","2.727557E+00","3.129468E-04","-3.607273E-04"
"4339","3.578927E+02","2.507671E+00","2.327298E-01","2.726323E+00","3.256170E-04","-1.425982E-03"
"4340","3.568304E+02","-1.299057E+00","5.350492E-01","2.727108E+00","2.147515E-04","-5.173683E-04"
"4341","3.573053E+02","-3.248391E+00","5.231094E-01","2.727916E+00","2.171885E-04","3.938675E-04"
"4342","3.588858E+02","-2.001061E-02","5.770452E-01","2.725968E+00","2.067893E-04","-1.631498E-03"
"4343","3.597732E+02","-2.168313E+00","4.517858E-01","2.725574E+00","2.337043E-04","-1.897812E-03"
"4344","3.584554E+02","6.522707E+00","2.690147E-01","2.728515E+00","3.028622E-04","6.139278E-04"
"4345","3.598350E+02","3.489313E+00","2.652300E-01","2.727910E+00","3.050154E-04","1.940727E-04"
"4346","4.090026E-01","7.251400E+00","2.174889E-01","2.727661E+00","3.368329E-04","-1.955032E-04"
"4347","2.134521E+00","4.538165E+00","2.723638E-01","2.727814E+00","3.009943E-04","1.425743E-04"
"4348","6.792732E-01","1.057078E+00","5.250914E-01","2.726379E+00","2.167782E-04","-1.197338E-03"
"4349","2.167994E+00","-7.204939E-01","4.811030E-01","2.726396E+00","2.264717E-04","-1.045704E-03"
"4350","3.215458E+00","2.610333E+00","6.107374E-01","2.726889E+00","2.010045E-04","-6.563663E-04"
"4351","4.572782E+00","5.705495E-01","4.593895E-01","2.726428E+00","2.317621E-04","-9.760857E-04"
"4352","3.274146E+02","-2.110573E+01","5.420283E-01","2.727904E+00","2.133644E-04","7.653236E-05"
"4353","3.283584E+02","-2.259659E+01","1.374871E+00","2.727763E+00","1.339683E-04","3.576279E-05"
"4354","3.303219E+02","-1.991585E+01","5.450658E-01","2.727947E+00","2.127691E-04","1.595020E-04"
"4355","3.310746E+02","-2.158584E+01","1.059842E+00","2.727892E+00","1.525852E-04","2.069473E-04"
"4356","3.289367E+02","-2.496168E+01","7.577798E-01","2.727610E+00","1.804519E-04","1.168251E-05"
"4357","3.299837E+02","-2.662710E+01","6.479993E-01","2.727714E+00","1.951397E-04","2.264977E-04"
"4358","3.324721E+02","-2.362374E+01","6.403145E-01","2.728030E+00","1.963073E-04","4.851818E-04"
"4359","3.332111E+02","-2.556927E+01","6.690862E-01","2.727838E+00","1.920401E-04","4.062653E-04"
"4360","3.336971E+02","-1.846137E+01","5.557526E-01","2.728021E+00","2.107134E-04","2.810955E-04"
"4361","3.342006E+02","-2.038491E+01","8.517087E-01","2.727757E+00","1.702109E-04","1.227856E-04"
"4362","3.365069E+02","-1.714191E+01","4.716813E-01","2.727756E+00","2.287224E-04","5.507469E-05"
"4363","3.372531E+02","-1.922593E+01","8.251896E-01","2.727835E+00","1.729244E-04","2.541542E-04"
"4364","3.356387E+02","-2.251434E+01","6.055570E-01","2.727192E+00","2.018624E-04","-2.968311E-04"
"4365","3.364701E+02","-2.433954E+01","6.075022E-01","2.727883E+00","2.015390E-04","5.049706E-04"
"4366","3.385406E+02","-2.109748E+01","5.646272E-01","2.727612E+00","2.090509E-04","1.606941E-04"
"4367","3.394547E+02","-2.334204E+01","7.507224E-01","2.727596E+00","1.812981E-04","2.753735E-04"
"4368","3.310865E+02","-2.852099E+01","5.863395E-01","2.727202E+00","2.051438E-04","-1.633167E-04"
"4369","3.315603E+02","-3.049210E+01","2.293978E-01","2.727736E+00","3.279732E-04","4.746914E-04"
"4370","3.345568E+02","-2.746048E+01","5.303673E-01","2.727370E+00","2.156973E-04","6.771088E-05"
"4371","3.357176E+02","-2.955118E+01","4.020293E-01","2.727519E+00","2.477446E-04","3.471375E-04"
"4372","3.333008E+02","-3.249250E+01","5.444610E-01","2.726857E+00","2.128872E-04","-2.608299E-04"
"4373","3.345374E+02","-3.376167E+01","1.379409E-01","2.727555E+00","4.229476E-04","5.307198E-04"
"4374","3.366121E+02","-3.145866E+01","4.119731E-01","2.727146E+00","2.447364E-04","8.606911E-05"
"4375","3.376828E+02","-3.309274E+01","3.222018E-01","2.726950E+00","2.767382E-04","-5.006790E-06"
"4376","3.375445E+02","-2.653531E+01","5.386559E-01","2.726991E+00","2.140313E-04","-2.541542E-04"
"4377","3.392584E+02","-2.804793E+01","3.343918E-01","2.726746E+00","2.716472E-04","-3.759861E-04"
"4378","3.406567E+02","-2.521412E+01","3.985197E-01","2.727238E+00","2.488331E-04","4.124641E-05"
"4379","3.420255E+02","-2.697749E+01","4.326856E-01","2.727250E+00","2.388069E-04","1.754761E-04"
"4380","3.400814E+02","-3.043121E+01","4.133590E-01","2.727154E+00","2.443258E-04","1.618862E-04"
"4381","3.412556E+02","-3.216650E+01","3.810273E-01","2.726937E+00","2.544808E-04","5.602837E-05"
"4382","3.434466E+02","-2.927601E+01","5.002669E-01","2.726667E+00","2.220916E-04","-2.627373E-04"
"4383","3.446761E+02","-3.133003E+01","4.461708E-01","2.726887E+00","2.351703E-04","8.344650E-05"
"4384","3.393179E+02","-1.591032E+01","4.328869E-01","2.727713E+00","2.387513E-04","5.793571E-05"
"4385","3.401584E+02","-1.789732E+01","8.858603E-01","2.727297E+00","1.668977E-04","-2.393723E-04"
"4386","3.420920E+02","-1.466528E+01","4.857512E-01","2.728091E+00","2.253855E-04","4.818439E-04"
"4387","3.430316E+02","-1.675424E+01","6.069430E-01","2.727360E+00","2.016318E-04","-1.218319E-04"
"4388","3.414269E+02","-2.010843E+01","4.734424E-01","2.727786E+00","2.282966E-04","3.926754E-04"
"4389","3.423412E+02","-2.207200E+01","5.975150E-01","2.727371E+00","2.032163E-04","9.584427E-05"
"4390","3.440163E+02","-1.887221E+01","5.244194E-01","2.727452E+00","2.169170E-04","9.799004E-05"
"4391","3.452255E+02","-2.115984E+01","5.170482E-01","2.726874E+00","2.184578E-04","-3.373623E-04"
"4392","3.447290E+02","-1.352441E+01","4.598156E-01","2.727945E+00","2.316547E-04","3.840923E-04"
"4393","3.456530E+02","-1.555247E+01","5.468110E-01","2.727056E+00","2.124293E-04","-3.821850E-04"
"4394","3.474311E+02","-1.219071E+01","2.968724E-01","2.727883E+00","2.883023E-04","3.662109E-04"
"4395","3.483481E+02","-1.417122E+01","5.593576E-01","2.727314E+00","2.100334E-04","-8.296967E-05"
"4396","3.465747E+02","-1.757660E+01","4.682474E-01","2.727472E+00","2.295595E-04","1.559258E-04"
"4397","3.481694E+02","-1.965512E+01","5.933228E-01","2.727164E+00","2.039330E-04","-4.529953E-06"
"4398","3.496357E+02","-1.607197E+01","4.840313E-01","2.727595E+00","2.257856E-04","3.290176E-04"
"4399","3.508548E+02","-1.850556E+01","4.494628E-01","2.727382E+00","2.343075E-04","2.641678E-04"
"4400","3.435471E+02","-2.412713E+01","4.751121E-01","2.726916E+00","2.278951E-04","-2.276897E-04"
"4401","3.448991E+02","-2.595004E+01","3.805062E-01","2.727085E+00","2.546550E-04","6.604195E-05"
"4402","3.464325E+02","-2.302491E+01","3.226795E-01","2.727282E+00","2.765332E-04","1.938343E-04"
"4403","3.477174E+02","-2.488220E+01","4.564472E-01","2.727149E+00","2.325079E-04","1.835823E-04"
"4404","3.463193E+02","-2.825077E+01","3.744021E-01","2.727031E+00","2.567225E-04","1.564026E-04"
"4405","3.478481E+02","-3.019080E+01","3.796829E-01","2.727186E+00","2.549309E-04","4.417896E-04"
"4406","3.495623E+02","-2.727912E+01","2.960873E-01","2.726496E+00","2.886843E-04","-3.063679E-04"
"4407","3.509986E+02","-2.926099E+01","3.293322E-01","2.726855E+00","2.737259E-04","1.802444E-04"
"4408","3.492462E+02","-2.188387E+01","4.466845E-01","2.726817E+00","2.350350E-04","-2.183914E-04"
"4409","3.504620E+02","-2.381620E+01","4.289171E-01","2.726666E+00","2.398536E-04","-2.455711E-04"
"4410","3.520907E+02","-2.073414E+01","3.788212E-01","2.727347E+00","2.552207E-04","3.674030E-04"
"4411","3.534105E+02","-2.255544E+01","3.656785E-01","2.726605E+00","2.597666E-04","-2.512932E-04"
"4412","3.519922E+02","-2.604066E+01","2.610143E-01","2.726525E+00","3.074687E-04","-2.422333E-04"
"4413","3.536609E+02","-2.807374E+01","3.229161E-01","2.726363E+00","2.764319E-04","-2.655983E-04"
"4414","3.543174E+02","-2.531313E+01","2.310539E-01","2.726568E+00","3.267957E-04","-1.461506E-04"
"4415","3.560735E+02","-2.717480E+01","3.547651E-01","2.726533E+00","2.637318E-04","-4.649162E-05"
"4417","3.383271E+02","-3.891356E+01","3.319963E-02","2.727576E+00","8.621174E-04","8.833408E-04"
"4420","3.380825E+02","-4.028866E+01","5.950775E-01","2.726343E+00","2.036321E-04","-3.004074E-04"
"4421","3.392684E+02","-4.239303E+01","4.811651E-01","2.727139E+00","2.264571E-04","6.122589E-04"
"4422","3.415742E+02","-3.954997E+01","3.898091E-01","2.726267E+00","2.515979E-04","-3.044605E-04"
"4423","3.430790E+02","-4.150988E+01","6.452118E-01","2.726185E+00","1.955608E-04","-2.679825E-04"
"4426","3.459282E+02","-3.237784E+01","4.677411E-03","2.726258E+00","2.296837E-03","-4.627705E-04"
"4428","3.455907E+02","-3.882220E+01","5.188336E-01","2.726102E+00","2.180816E-04","-3.781319E-04"
"4429","3.470239E+02","-4.100763E+01","6.436369E-01","2.726367E+00","1.957999E-04","1.025200E-05"
"4430","3.492209E+02","-3.829694E+01","2.365238E-01","2.726331E+00","3.229949E-04","-5.817413E-05"
"4431","3.505991E+02","-3.991002E+01","5.603279E-01","2.726177E+00","2.098514E-04","-1.132488E-04"
"4432","3.409093E+02","-4.437128E+01","4.779338E-01","2.726298E+00","2.272213E-04","-1.070499E-04"
"4433","3.425051E+02","-4.658836E+01","3.701302E-01","2.725930E+00","2.581997E-04","-3.507137E-04"
"4434","3.449225E+02","-4.362231E+01","5.118586E-01","2.725855E+00","2.195624E-04","-4.673004E-04"
"4435","3.467798E+02","-4.582826E+01","3.521755E-01","2.725887E+00","2.646997E-04","-3.068447E-04"
"4436","3.452377E+02","-4.857786E+01","3.730184E-01","2.726714E+00","2.571982E-04","5.738735E-04"
"4437","3.476802E+02","-5.075470E+01","3.347830E-01","2.726350E+00","2.714884E-04","3.416538E-04"
"4438","3.489339E+02","-4.805760E+01","4.379874E-01","2.725907E+00","2.373571E-04","-1.554489E-04"
"4439","3.519573E+02","-5.037320E+01","2.178357E-01","2.726117E+00","3.365646E-04","2.033710E-04"
"4440","3.485247E+02","-4.316061E+01","3.827047E-01","2.726439E+00","2.539225E-04","2.019405E-04"
"4441","3.509633E+02","-4.549362E+01","2.178854E-01","2.726098E+00","3.365262E-04","7.390976E-06"
"4442","3.517846E+02","-4.192017E+01","5.774209E-01","2.725990E+00","2.067220E-04","-1.959801E-04"
"4443","3.546433E+02","-4.430955E+01","3.333813E-01","2.726091E+00","2.720586E-04","6.508827E-05"
"4444","3.524041E+02","-4.762762E+01","2.047715E-01","2.726601E+00","3.471349E-04","6.160736E-04"
"4445","3.549864E+02","-4.981067E+01","2.536785E-01","2.725338E+00","3.118826E-04","-5.161762E-04"
"4446","3.558370E+02","-4.691614E+01","3.183770E-01","2.726018E+00","2.783955E-04","1.032352E-04"
"4447","3.583511E+02","-4.928521E+01","2.915297E-01","2.725784E+00","2.909321E-04","9.536743E-07"
"4448","3.492129E+02","-3.122540E+01","4.794415E-02","2.726017E+00","7.174063E-04","-6.403923E-04"
"4450","3.516891E+02","-3.047782E+01","6.078820E-03","2.726233E+00","2.014760E-03","-3.705025E-04"
"4452","3.518832E+02","-3.751233E+01","2.164420E-01","2.726351E+00","3.376465E-04","1.549721E-05"
"4453","3.540243E+02","-3.920012E+01","3.575393E-01","2.725943E+00","2.627067E-04","-2.677441E-04"
"4454","3.558439E+02","-3.661435E+01","7.505854E-02","2.726103E+00","5.733673E-04","-1.409054E-04"
"4455","3.568166E+02","-3.808923E+01","5.143071E-01","2.726356E+00","2.190392E-04","1.931190E-04"
"4456","3.537061E+02","-2.971311E+01","8.145264E-02","2.726934E+00","5.504026E-04","3.693104E-04"
"4458","3.565468E+02","-2.871663E+01","4.558217E-02","2.725243E+00","7.357589E-04","-1.261950E-03"
"4460","3.588156E+02","-3.559271E+01","7.086165E-02","2.725442E+00","5.901024E-04","-7.419586E-04"
"4461","3.593390E+02","-3.714100E+01","3.587339E-01","2.726219E+00","2.622689E-04","1.025200E-04"
"4462","1.461133E+00","-3.443010E+01","1.843819E-01","2.725445E+00","3.658254E-04","-6.940365E-04"
"4463","2.646596E+00","-3.635534E+01","3.935336E-01","2.726181E+00","2.504045E-04","1.420975E-04"
"4464","3.551991E+02","-4.109116E+01","4.547482E-01","2.725917E+00","2.329418E-04","-1.962185E-04"
"4465","3.572619E+02","-4.306961E+01","2.365828E-01","2.726164E+00","3.229546E-04","1.735687E-04"
"4466","3.586554E+02","-4.017805E+01","5.240304E-01","2.726154E+00","2.169975E-04","1.142025E-04"
"4467","3.598746E+02","-4.251269E+01","2.588659E-01","2.724801E+00","3.087419E-04","-1.131535E-03"
"4468","3.592136E+02","-4.613611E+01","4.381726E-01","2.725959E+00","2.373069E-04","1.132488E-04"
"4469","1.710318E+00","-4.834279E+01","3.207088E-01","2.726052E+00","2.773816E-04","3.314018E-04"
"4470","2.904285E+00","-4.539721E+01","3.672185E-01","2.725944E+00","2.592213E-04","1.780987E-04"
"4471","5.532450E+00","-4.758728E+01","2.619612E-01","2.725682E+00","3.069125E-04","4.124641E-05"
"4472","1.496154E+00","-3.920278E+01","4.459296E-01","2.726207E+00","2.352339E-04","2.224445E-04"
"4473","3.056199E+00","-4.193536E+01","2.739608E-01","2.725863E+00","3.001158E-04","5.960464E-06"
"4474","4.085766E+00","-3.819435E+01","3.805296E-01","2.726147E+00","2.546471E-04","2.102852E-04"
"4475","5.840848E+00","-4.069817E+01","3.128594E-01","2.725056E+00","2.808397E-04","-7.550716E-04"
"4476","6.122369E+00","-4.453243E+01","3.464772E-01","2.725879E+00","2.668675E-04","1.788139E-04"
"4477","8.606267E+00","-4.703016E+01","1.595650E-01","2.726012E+00","3.932459E-04","4.384518E-04"
"4478","8.786387E+00","-4.331512E+01","2.704679E-01","2.725542E+00","3.020474E-04","-1.158714E-04"
"4479","1.051377E+01","-4.615918E+01","2.453352E-01","2.725855E+00","3.171415E-04","3.118515E-04"
"4480","3.495909E+02","-1.074107E+01","4.152314E-01","2.727734E+00","2.437743E-04","2.360344E-04"
"4481","3.510414E+02","-1.297841E+01","5.450966E-01","2.727202E+00","2.127631E-04","-1.440048E-04"
"4482","3.520156E+02","-9.695077E+00","3.129517E-01","2.727592E+00","2.807982E-04","1.425743E-04"
"4483","3.534497E+02","-1.167124E+01","5.354787E-01","2.727685E+00","2.146653E-04","3.757477E-04"
"4484","3.520561E+02","-1.495012E+01","5.021237E-01","2.727085E+00","2.216806E-04","-1.382828E-04"
"4485","3.535870E+02","-1.710371E+01","3.824674E-01","2.727217E+00","2.540012E-04","1.428127E-04"
"4486","3.546320E+02","-1.369552E+01","5.038552E-01","2.727466E+00","2.212994E-04","2.872944E-04"
"4487","3.559479E+02","-1.609379E+01","3.915794E-01","2.727248E+00","2.510285E-04","2.198219E-04"
"4488","3.542477E+02","-8.355680E+00","4.280985E-01","2.727594E+00","2.400829E-04","1.730919E-04"
"4489","3.560650E+02","-1.020094E+01","4.607204E-01","2.727567E+00","2.314271E-04","2.951622E-04"
"4490","3.565833E+02","-6.972809E+00","1.716988E-01","2.727347E+00","3.790962E-04","-4.267693E-05"
"4491","3.580927E+02","-9.347596E+00","4.553520E-01","2.727469E+00","2.327874E-04","2.393723E-04"
"4492","3.571777E+02","-1.239348E+01","4.066719E-01","2.727042E+00","2.463264E-04","-9.369850E-05"
"4493","3.582318E+02","-1.482664E+01","4.355566E-01","2.727136E+00","2.380185E-04","1.413822E-04"
"4494","3.597077E+02","-1.106641E+01","3.220376E-01","2.727093E+00","2.768087E-04","-1.668930E-06"
"4495","7.363540E-01","-1.370990E+01","4.181178E-01","2.726608E+00","2.429314E-04","-3.380775E-04"
"4496","3.544891E+02","-1.944101E+01","4.546548E-01","2.726786E+00","2.329658E-04","-1.585484E-04"
"4497","3.559698E+02","-2.155555E+01","3.720372E-01","2.727021E+00","2.575371E-04","2.171993E-04"
"4498","3.572822E+02","-1.808159E+01","4.148340E-01","2.727401E+00","2.438910E-04","5.044937E-04"
"4499","3.583739E+02","-2.047772E+01","4.624122E-01","2.726681E+00","2.310034E-04","-7.867813E-05"
"4500","3.574276E+02","-2.390481E+01","3.080324E-01","2.726827E+00","2.830315E-04","1.688004E-04"
"4501","3.583509E+02","-2.630698E+01","3.696313E-01","2.725827E+00","2.583739E-04","-7.059574E-04"
"4502","3.598935E+02","-2.287007E+01","2.723946E-01","2.727149E+00","3.009773E-04","5.383492E-04"
"4503","1.130247E+00","-2.508714E+01","3.390468E-01","2.726420E+00","2.697759E-04","-6.103516E-05"
"4504","3.598791E+02","-1.689838E+01","4.581905E-01","2.727137E+00","2.320652E-04","2.894402E-04"
"4505","7.021900E-01","-1.933137E+01","3.259068E-01","2.726682E+00","2.751606E-04","-3.719330E-05"
"4506","2.445446E+00","-1.579684E+01","3.120418E-01","2.726221E+00","2.812073E-04","-5.748272E-04"
"4507","3.440594E+00","-1.805234E+01","4.360456E-01","2.726809E+00","2.378850E-04","1.397133E-04"
"4508","2.161034E+00","-2.168424E+01","3.045192E-01","2.726942E+00","2.846595E-04","3.678799E-04"
"4509","3.776403E+00","-2.387022E+01","3.953735E-01","2.726217E+00","2.498212E-04","-2.167225E-04"
"4510","4.477769E+00","-2.045663E+01","2.433955E-01","2.726320E+00","3.184027E-04","-2.179146E-04"
"4511","6.540225E+00","-2.237783E+01","4.131643E-01","2.725869E+00","2.443834E-04","-5.214214E-04"
"4512","3.591235E+02","-5.718454E+00","1.542843E-01","2.727634E+00","3.999191E-04","2.899170E-04"
"4513","1.185912E-01","-8.229298E+00","4.105596E-01","2.727604E+00","2.451573E-04","4.050732E-04"
"4514","1.464708E+00","-4.442997E+00","3.018682E-01","2.726708E+00","2.859067E-04","-6.003380E-04"
"4515","2.795816E+00","-6.810263E+00","4.268401E-01","2.727247E+00","2.404365E-04","9.131432E-05"
"4516","1.583927E+00","-9.958532E+00","3.911924E-01","2.726864E+00","2.511527E-04","-2.050400E-04"
"4517","3.003444E+00","-1.259687E+01","4.773777E-01","2.727150E+00","2.273537E-04","2.446175E-04"
"4518","3.608800E+00","-8.559730E+00","4.337724E-01","2.727410E+00","2.385075E-04","3.590584E-04"
"4519","5.118862E+00","-1.138232E+01","5.100695E-01","2.727414E+00","2.199471E-04","5.388260E-04"
"4520","3.525808E+00","-3.004660E+00","3.806285E-01","2.726804E+00","2.546140E-04","-4.866123E-04"
"4521","5.069832E+00","-5.427048E+00","4.996185E-01","2.727268E+00","2.222357E-04","1.411438E-04"
"4522","6.035697E+00","-1.507339E+00","3.056584E-01","2.726005E+00","2.841285E-04","-1.252890E-03"
"4523","7.090616E+00","-3.991851E+00","3.963166E-01","2.727106E+00","2.495238E-04","-5.006790E-06"
"4524","5.974896E+00","-7.416685E+00","4.713577E-01","2.726990E+00","2.288009E-04","-1.859665E-05"
"4525","7.564661E+00","-9.940401E+00","4.996727E-01","2.726976E+00","2.222236E-04","1.337528E-04"
"4526","8.272796E+00","-5.835138E+00","4.499019E-01","2.727079E+00","2.341931E-04","9.202957E-05"
"4527","1.008403E+01","-8.535513E+00","5.149081E-01","2.726798E+00","2.189113E-04","-8.344650E-06"
"4528","4.300790E+00","-1.496238E+01","3.058693E-01","2.726170E+00","2.840306E-04","-5.900860E-04"
"4529","5.829916E+00","-1.684960E+01","3.763289E-01","2.726605E+00","2.560644E-04","-2.312660E-05"
"4530","6.574307E+00","-1.349463E+01","3.965615E-01","2.726505E+00","2.494467E-04","-2.298355E-04"
"4531","7.648220E+00","-1.537715E+01","2.774690E-01","2.727085E+00","2.982125E-04","4.658699E-04"
"4532","7.028544E+00","-1.922318E+01","3.476696E-01","2.726735E+00","2.664095E-04","2.429485E-04"
"4533","9.229220E+00","-2.124786E+01","3.680278E-01","2.725816E+00","2.589362E-04","-5.209446E-04"
"4534","9.377955E+00","-1.787374E+01","3.766493E-01","2.726486E+00","2.559555E-04","2.717972E-05"
"4535","1.079962E+01","-2.006101E+01","3.238132E-01","2.726045E+00","2.760487E-04","-2.810955E-04"
"4536","8.805368E+00","-1.205597E+01","3.487204E-01","2.726635E+00","2.660078E-04","-7.438660E-05"
"4537","9.861637E+00","-1.438106E+01","4.067589E-01","2.726862E+00","2.463000E-04","2.846718E-04"
"4538","1.102529E+01","-1.096396E+01","3.910392E-01","2.726813E+00","2.512019E-04","1.418591E-04"
"4539","1.254877E+01","-1.297261E+01","4.315358E-01","2.726835E+00","2.391248E-04","3.001690E-04"
"4540","1.187747E+01","-1.647296E+01","4.020497E-01","2.726257E+00","2.477383E-04","-1.657009E-04"
"4541","1.312537E+01","-1.903534E+01","3.857414E-01","2.726169E+00","2.529210E-04","-1.122952E-04"
"4542","1.420464E+01","-1.530590E+01","2.974003E-01","2.725688E+00","2.880463E-04","-6.964207E-04"
"4543","1.527806E+01","-1.799567E+01","4.161822E-01","2.726110E+00","2.434957E-04","-1.351833E-04"
"4544","2.029668E-01","-2.691737E+01","3.238257E-02","2.726253E+00","8.729259E-04","-1.928806E-04"
"4548","4.633557E+00","-3.343961E+01","1.761388E-01","2.725836E+00","3.742877E-04","-2.331734E-04"
"4549","5.212727E+00","-3.515177E+01","3.880137E-01","2.726536E+00","2.521793E-04","5.400181E-04"
"4550","6.886485E+00","-3.252681E+01","2.856043E-02","2.726396E+00","9.295027E-04","3.695488E-04"
"4551","8.302600E+00","-3.438499E+01","4.381192E-01","2.726111E+00","2.373214E-04","1.888275E-04"
"4554","7.992761E+00","-2.341678E+01","5.025933E-03","2.725788E+00","2.215770E-03","-5.130768E-04"
"4556","9.400520E+00","-3.139378E+01","6.184461E-02","2.725570E+00","6.316581E-04","-4.105568E-04"
"4557","1.067419E+01","-3.306279E+01","3.966989E-01","2.725795E+00","2.494035E-04","-9.298325E-05"
"4558","1.114567E+01","-3.047853E+01","1.085626E-01","2.726119E+00","4.767525E-04","1.652241E-04"
"4559","1.298897E+01","-3.207898E+01","3.632905E-01","2.725756E+00","2.606190E-04","-8.845329E-05"
"4560","6.897469E+00","-3.739505E+01","4.070548E-01","2.726349E+00","2.462105E-04","4.742146E-04"
"4561","9.091374E+00","-3.947466E+01","3.386838E-01","2.726187E+00","2.699204E-04","4.365444E-04"
